muy_helada;manana;media;norte;fresca;baja;muy_baja;baja;baja;baja;baja;baja;media;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;manana;media;norte;fresca;baja;baja;media;media;baja;baja;media;alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;manana;media;norte;calida;baja;baja;media;media;media;media;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;mediodia;media;norte;calida;baja;baja;media;media;media;media;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;mediodia;media;oeste;calida;baja;media;media;media;baja;media;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;mediodia;media;oeste;calida;baja;media;media;media;baja;media;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;mediodia;media;oeste;calida;baja;media;baja;media;baja;baja;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;tarde;media;oeste;calida;baja;baja;baja;media;baja;baja;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;tarde;media;oeste;calida;baja;baja;media;media;media;media;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
muy_helada;tarde;media;oeste;calida;baja;baja;media;media;media;media;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
calida;tarde;media;oeste;calida;media;media;media;media;media;alta;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
calida;tarde;media;oeste;calida;media;baja;media;media;media;alta;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
calurosa;tarde;media;oeste;calida;media;baja;media;media;media;alta;media;muy_alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
calurosa;noche;baja;oeste;calida;media;muy_baja;baja;media;media;alta;media;alta;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
calurosa;noche;baja;oeste;calida;media;muy_baja;baja;baja;baja;media;baja;media;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
calida;noche;baja;norte;fresca;media;muy_baja;baja;baja;baja;baja;baja;baja;activo;activo;activo;activo;activo;activo;activo;activo;activo;activo;bajo;bajo;bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;muy_bajo;sin_alerta
